canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
CC#CNC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,501.19,,6.3,,Transporter
CC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,15.85,,7.8,,Transporter
C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2cccc3ccccc23)c1,P23975,,411.0,,6.386,Transporter
C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(-c2ccc3ccccc3c2)c1,P23975,,1570.0,,5.804,Transporter
CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,P23975,,31.2,,7.506,Transporter
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,P23975,10.05,11.2475,7.998,7.949,Transporter
COc1cc2c(cc1OC)CN(C)CC2,P23975,128900.0,,3.89,,Transporter
CNCC[C@H](Oc1cccc2c(O)c(OC)ccc12)c1cccs1,P23975,920.0,,6.036,,Transporter
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,P23975,1060.0,2001.1818181818185,5.975,5.699,Transporter
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,P23975,1415.3333333333333,2972.224285714285,5.849,5.527,Transporter
NC(=O)C[S@+](O)C(c1ccccc1)c1ccccc1,P23975,,170000.0,,3.77,Transporter
CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,P23975,370.0,279.0,6.432,6.554,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C/C=C/CF,P23975,2607.0,,5.584,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C/C=C/CF,P23975,142.0,,6.848,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C/C=C/CF,P23975,87.0,,7.06,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C/C=C/CF,P23975,145.0,,6.839,,Transporter
COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,P23975,265.0,,6.577,,Transporter
CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,P23975,261.0,2600.0,6.583,5.585,Transporter
Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,P23975,82.0,116.0,7.086,6.936,Transporter
CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,P23975,,264.0,,6.578,Transporter
CNCCC(c1ccc2ccccc2c1)n1ncnn1,P23975,,13.3,,7.876,Transporter
CN(C)CCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,P23975,,234.0,,6.631,Transporter
CNCCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,P23975,,69.0,,7.161,Transporter
CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,P23975,,19.8,,7.703,Transporter
CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(-n2nccn2)n1,P23975,,14.7,,7.833,Transporter
CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,P23975,194.0,210.0,6.712,6.678,Transporter
O=C1CN(CCc2ccccc2)CCN1CCOC(c1ccc(F)cc1)c1ccc(F)cc1,P23975,7050.0,,5.152,,Transporter
CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,P23975,30.0,143.0,7.523,6.845,Transporter
O=C(Cc1ccccc1)C(=O)Cc1c[nH]c2ccccc12,P23975,2757.0,,5.56,,Transporter
COc1cccc(C2(O)CCCCC2CN(C)C)c1,P23975,,2933.333333333333,,5.533,Transporter
Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl,P23975,175.595,,6.755,,Transporter
CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C(CC=C(C)C)=C(O)[C@@]1(C(=O)C(C)C)C2=O,P23975,,2000.0,,5.699,Transporter
O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,P23975,844.0,299.0,6.074,6.524,Transporter
CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3c2OCCO3)CC1,P23975,3226.0,,5.491,,Transporter
CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,P23975,,6900.0,,5.161,Transporter
CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,P23975,,2100.0,,5.678,Transporter
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,P23975,18.1,4.9,7.742,8.31,Transporter
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,P23975,380.0,1.9,6.42,8.721,Transporter
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,P23975,23.0,1.46,7.638,8.836,Transporter
COC(=O)C1C(c2ccc(O)c(O)c2)CC2CCC1N2C,P23975,3010.0,147.5,5.521,6.831,Transporter
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,P23975,23.1,1.73,7.636,8.762,Transporter
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,P23975,40.0,10.0,7.398,8.0,Transporter
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,P23975,84.0,4.1,7.076,8.387,Transporter
OC1(c2ccccc2)c2ccccc2C2=NCCN21,P23975,100.0,2.8,7.0,8.553,Transporter
NC(=O)C[S+](O)C(c1ccccc1)c1ccccc1,P23975,,283600.0,,3.547,Transporter
CNCCC(Oc1cccc2ccccc12)c1nccs1,P23975,55.0,,7.26,,Transporter
CNCCC(Oc1cccc2ccccc12)c1ccc(Br)cc1,P23975,160.0,,6.796,,Transporter
CNCCC(Oc1cccc2ccccc12)c1ccc(Cl)cc1,P23975,78.0,,7.108,,Transporter
CNCCC(Oc1cccc2ccccc12)c1cccc(C)c1,P23975,40.0,,7.398,,Transporter
CNCCC(Oc1cccc2ccccc12)c1ccc(C)cc1,P23975,36.0,,7.444,,Transporter
CNCCC(Oc1cccc2ccccc12)c1ccccc1,P23975,20.0,,7.699,,Transporter
CNCCC(Oc1cccc2ccccc12)c1ccccc1C,P23975,110.0,,6.959,,Transporter
CNCCC(Oc1cccc2ccccc12)c1cccc(C(F)(F)F)c1,P23975,70.0,,7.155,,Transporter
CNCCC(Oc1cccc2ccccc12)c1ccsc1,P23975,21.0,,7.678,,Transporter
CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,P23975,,2.6190000000000007,,8.582,Transporter
CN(C)Cc1ccccc1Sc1ccc(CF)cc1N,P23975,663.8,,6.178,,Transporter
c1ccc(C(Oc2cccc3ccccc23)C2CCNCC2)cc1,P23975,,120.0,,6.921,Transporter
[3H]C([3H])([3H])NCCC(Oc1ccccc1OC)c1ccccc1,P23975,322.35,,6.492,,Transporter
N[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,P23975,,1849.0,,5.733,Transporter
N[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,124.0,,6.907,Transporter
N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,731.0,,6.136,Transporter
N[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,855.0,,6.068,Transporter
N[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,174.0,,6.759,Transporter
CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,27.0,,7.569,Transporter
CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,117.0,,6.932,Transporter
CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,45.0,,7.347,Transporter
CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,73.0,,7.137,Transporter
CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,167.0,,6.777,Transporter
CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,174.0,,6.759,Transporter
CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,164.0,,6.785,Transporter
CN(C)[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,98.0,,7.009,Transporter
NC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,28.0,,7.553,Transporter
NC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,257.0,,6.59,Transporter
NC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,92.0,,7.036,Transporter
NC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,371.0,,6.431,Transporter
CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,72.0,,7.143,Transporter
CNC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,126.0,,6.9,Transporter
CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,210.0,,6.678,Transporter
CNC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,372.0,,6.429,Transporter
CN(C)C[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,565.0,,6.248,Transporter
CN(C)C[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,309.0,,6.51,Transporter
NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,26.0,,7.585,Transporter
NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,P23975,,158.0,,6.801,Transporter
CN[C@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,P23975,,766.0,,6.116,Transporter
CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,P23975,,112.0,,6.951,Transporter
CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,P23975,,1642.0,,5.785,Transporter
CN[C@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,P23975,,7262.0,,5.139,Transporter
CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,P23975,,767.5,,6.115,Transporter
N[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,P23975,,138.0,,6.86,Transporter
CN[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,P23975,,601.0,,6.221,Transporter
CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,P23975,,1184.0,,5.927,Transporter
NC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,P23975,,2223.0,,5.653,Transporter
CN(C)C1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,P23975,,2474.0,,5.607,Transporter
CNC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,P23975,,1125.5,,5.949,Transporter
CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,P23975,,1246.0,,5.904,Transporter
CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,P23975,,3091.0,,5.51,Transporter
Fc1cccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)c1,P23975,5883.0,,5.23,,Transporter
Fc1cccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)c1,P23975,3623.0,,5.441,,Transporter
c1ccc(Oc2ccccc2OC2CNC2)cc1,P23975,1640.0,,5.785,,Transporter
Fc1ccccc1Oc1ccccc1OC1CNC1,P23975,528.0,,6.277,,Transporter
Fc1ccccc1Oc1cccc(F)c1OC1CNC1,P23975,507.0,,6.295,,Transporter
Fc1cccc(Oc2ccccc2Cl)c1OC1CNC1,P23975,198.0,,6.703,,Transporter
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,P23975,138.0,28.0,6.86,7.553,Transporter
Cc1cccc(F)c1Oc1cccc(F)c1OC1CNC1,P23975,116.0,239.0,6.936,6.622,Transporter
Fc1cccc(F)c1Oc1cccc(F)c1OC1CNC1,P23975,482.0,,6.317,,Transporter
Fc1cccc(Oc2c(Cl)cccc2Cl)c1OC1CNC1,P23975,164.0,,6.785,,Transporter
Cc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,P23975,433.0,,6.364,,Transporter
Fc1cccc(Oc2cccc(Cl)c2Cl)c1OC1CNC1,P23975,374.0,,6.427,,Transporter
Fc1ccccc1Oc1ccccc1OC1CCNCC1,P23975,1000.0,,6.0,,Transporter
Fc1ccccc1Oc1cccc(F)c1OC1CCNCC1,P23975,489.0,,6.311,,Transporter
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNCC1,P23975,218.0,,6.662,,Transporter
Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNCC1,P23975,323.0,,6.491,,Transporter
Fc1ccccc1Oc1cccc(F)c1OC1CCCNC1,P23975,1950.0,,5.71,,Transporter
Fc1ccccc1Oc1ccccc1OC1CCNC1,P23975,1350.0,,5.87,,Transporter
Fc1ccccc1Oc1cccc(F)c1OC1CCNC1,P23975,1020.0,,5.991,,Transporter
Fc1cccc(Oc2ccccc2Cl)c1OC1CCNC1,P23975,192.0,,6.717,,Transporter
Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNC1,P23975,328.0,,6.484,,Transporter
Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CCNC1,P23975,,97.0,,7.013,Transporter
Fc1cccc(Cl)c1Oc1cccc(F)c1O[C@H]1CCNC1,P23975,1010.0,,5.996,,Transporter
Fc1cccc(Cl)c1Oc1cccc(F)c1O[C@@H]1CCNC1,P23975,110.0,,6.959,,Transporter
Fc1cccc(Cl)c1Oc1ncccc1OC1CCNC1,P23975,1140.0,,5.943,,Transporter
Fc1cccc(Cl)c1Oc1ncccc1OC1CNC1,P23975,73.0,,7.137,,Transporter
CN(C)CC1(c2ccc(C(F)(F)F)cc2)CCCCC1,P23975,,529.0,,6.277,Transporter
CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,85.0,,7.071,Transporter
NCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,273.0,,6.564,Transporter
CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,19.0,,7.721,Transporter
Clc1ccc(C2(CNC3CC3)CCCCC2)cc1Cl,P23975,,36.0,,7.444,Transporter
CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,4.0,,8.398,Transporter
CCN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,9.0,,8.046,Transporter
CCN(CC)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,6.0,,8.222,Transporter
Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,P23975,,232.0,,6.635,Transporter
Clc1ccc(C2(CN3CCCCC3)CCCCC2)cc1Cl,P23975,,114.0,,6.943,Transporter
Clc1ccc(C2(CN3CCOCC3)CCCCC2)cc1Cl,P23975,,790.0,,6.102,Transporter
CN1CCN(CC2(c3ccc(Cl)c(Cl)c3)CCCCC2)CC1,P23975,,39.0,,7.409,Transporter
NCC1(c2ccc(Cl)c(Cl)c2)CCCCCC1,P23975,,2783.0,,5.555,Transporter
CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCC1,P23975,,63.0,,7.201,Transporter
CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCC1,P23975,,22.0,,7.658,Transporter
CN(C)CC1(c2ccc(Cl)cc2)CCCCC1,P23975,,51.0,,7.292,Transporter
CNCC1(c2ccc(Cl)cc2)CCCCC1,P23975,,326.0,,6.487,Transporter
CN(C)CC1(c2cccc(Cl)c2)CCCCC1,P23975,,9990.0,,5.0,Transporter
CNCC1(c2cccc(Cl)c2)CCCCC1,P23975,,269.0,,6.57,Transporter
CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1,P23975,,26.0,,7.585,Transporter
CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1,P23975,,10.0,,8.0,Transporter
CNCC1(c2ccc(F)c(Cl)c2)CCCCC1,P23975,,137.0,,6.863,Transporter
CN(C)CC1(c2ccc(F)c(F)c2)CCCCC1,P23975,,61.0,,7.215,Transporter
CNCC1(c2ccc(F)c(F)c2)CCCCC1,P23975,,2188.0,,5.66,Transporter
CN(C)CC1(c2cccc(F)c2)CCCCC1,P23975,,146.0,,6.836,Transporter
CN(C)CC1(c2ccc(F)cc2)CCCCC1,P23975,,206.0,,6.686,Transporter
CN(C)CC1(c2ccccc2)CCCCC1,P23975,,346.0,,6.461,Transporter
CN(C)CC1(c2cccc(C(F)(F)F)c2)CCCCC1,P23975,,28.0,,7.553,Transporter
NCC1(c2cccc3ccccc23)CCCCC1,P23975,,5761.0,,5.24,Transporter
CNCC1(c2cccc3ccccc23)CCCCC1,P23975,,3177.0,,5.498,Transporter
CN(C)CC1(c2cccc3ccccc23)CCCCC1,P23975,,20.0,,7.699,Transporter
NCC1(c2ccc3ccccc3c2)CCCCC1,P23975,,232.0,,6.635,Transporter
CNCC1(c2ccc3ccccc3c2)CCCCC1,P23975,,295.0,,6.53,Transporter
CN(C)CC1(c2ccc3ccccc3c2)CCCCC1,P23975,,7.0,,8.155,Transporter
NCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,P23975,,8733.0,,5.059,Transporter
CNCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,P23975,,9217.0,,5.035,Transporter
NCC1(c2cccs2)CCCCC1,P23975,,9987.0,,5.001,Transporter
CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,120.0,,6.921,Transporter
CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,890.0,,6.051,Transporter
CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,P23975,,960.0,,6.018,Transporter
CC(N)C1(c2cccc3ccccc23)CCCCC1,P23975,,4000.0,,5.398,Transporter
CC(N)C1(c2ccc3ccccc3c2)CCCCC1,P23975,,546.6666666666666,,6.262,Transporter
CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,P23975,,3200.0,,5.495,Transporter
CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,P23975,,5000.0,,5.301,Transporter
CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,P23975,,4000.0,,5.398,Transporter
CNCCCN1c2ccccc2CCc2ccccc21,P23975,1.4003636363636365,3.0210000000000004,8.854,8.52,Transporter
COC(=O)C(c1ccccc1)C1CCCCN1,P23975,500.0,,6.301,,Transporter
CCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,P23975,,24.0,,7.62,Transporter
CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,P23975,,13.0,,7.886,Transporter
COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,P23975,550.0,920.0,6.26,6.036,Transporter
Cc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,P23975,0.3,,9.523,,Transporter
CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,P23975,1.04,2.6983333333333337,8.983,8.569,Transporter
COc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,P23975,0.76,,9.119,,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,P23975,,52.0,,7.284,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1,P23975,,122.0,,6.914,Transporter
CCc1cc([C@H]2[C@@H](c3ccc(C)cc3)C[C@@H]3CC[C@H]2N3C)on1,P23975,,11.0,,7.959,Transporter
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,P23975,,310.0,,6.509,Transporter
COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,P23975,,26.0,,7.585,Transporter
Cc1cc2nc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)[nH]c2cc1C,P23975,,19.0,,7.721,Transporter
COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,P23975,,1.1,,8.959,Transporter
COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,P23975,,0.9,,9.046,Transporter
Cc1cc([C@H]2[C@@H](c3ccc(Cl)c(C)c3)C[C@@H]3CC[C@H]2N3C)on1,P23975,,6.3,,8.201,Transporter
Cc1cc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccccc4)no2)N3C)ccc1Cl,P23975,,14.0,,7.854,Transporter
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(Cl)c(C)c1)N2C,P23975,,6.5,,8.187,Transporter
COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,P23975,,0.5,,9.301,Transporter
Clc1ccc([C@]23CCNCC2(Cn2ncc4ccccc42)C3)cc1Cl,P23975,50.12,,7.3,,Transporter
Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,P23975,105.505,,6.977,,Transporter
Cc1cnc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)o1,P23975,6.31,,8.2,,Transporter
Cc1csc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,0.3981,,9.4,,Transporter
Cc1cc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)no1,P23975,39.81,,7.4,,Transporter
Cc1noc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,31.62,,7.5,,Transporter
Cc1csc(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,0.631,,9.2,,Transporter
Cc1coc(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,31.62,,7.5,,Transporter
Cc1ncoc1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,25.12,,7.6,,Transporter
Cc1cnn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,79.43,,7.1,,Transporter
Cc1cc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,1.585,,8.8,,Transporter
FC(F)(F)c1ccnn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,10.0,,8.0,,Transporter
FC(F)(F)c1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,158.49,,6.8,,Transporter
N#Cc1ccnn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,31.62,,7.5,,Transporter
N#Cc1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,25.12,,7.6,,Transporter
Cc1cc(C(F)(F)F)nn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,25.12,,7.6,,Transporter
Cc1cc(C(F)(F)F)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,10.0,,8.0,,Transporter
CC(C)(C)c1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,50.12,,7.3,,Transporter
Clc1ccc([C@]23CCNC[C@@]2(Cn2cccc2)C3)cc1Cl,P23975,10.0,,8.0,,Transporter
N#Cc1cccn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,39.81,,7.4,,Transporter
N#Cc1ccn(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,31.62,,7.5,,Transporter
Cc1ccn(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,39.81,,7.4,,Transporter
Cc1ccc(C)n1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,19.95,,7.7,,Transporter
Cc1cc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)c1,P23975,19.95,,7.7,,Transporter
Clc1ccc([C@]23CCNC[C@@]2(Cn2cncn2)C3)cc1Cl,P23975,100.0,,7.0,,Transporter
Cc1nc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,39.81,,7.4,,Transporter
CC(C)c1nnnn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,P23975,398.11,,6.4,,Transporter
CC(C)c1nnn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,P23975,398.11,,6.4,,Transporter
Clc1ccc([C@]23CCNCC2(Cn2ccc4ccccc42)C3)cc1Cl,P23975,63.1,,7.2,,Transporter
Clc1ccc([C@]23CCNCC2(Cn2cc4ccccc4n2)C3)cc1Cl,P23975,50.12,,7.3,,Transporter
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,P23975,,17500.0,,4.757,Transporter
CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,P23975,,127.0,,6.896,Transporter
CNC[C@@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,P23975,,20.0,,7.699,Transporter
O=S1(=O)N(CCC2CNCCO2)c2ccccc2N1c1ccccc1,P23975,,10.5,,7.979,Transporter
O=S1(=O)N(CC[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,P23975,,11.0,,7.959,Transporter
O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,P23975,,8.0,,8.097,Transporter
O=S1(=O)N(CC2CNCCO2)c2ccccc2N1c1ccccc1,P23975,,156.75,,6.805,Transporter
O=S1(=O)N(C[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,P23975,,177.0,,6.752,Transporter
O=S1(=O)N(C[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,P23975,,199.0,,6.701,Transporter
CN1CCOC(CN2c3ccccc3N(c3ccccc3)S2(=O)=O)C1,P23975,,3307.0,,5.481,Transporter
O=S1(=O)N(CCC2CCCNC2)c2ccccc2N1c1ccccc1,P23975,,42.0,,7.377,Transporter
O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,P23975,,10.0,,8.0,Transporter
COc1cccc(N2c3ccccc3N(CC[C@@H]3CNCCO3)S2(=O)=O)c1,P23975,,94.0,,7.027,Transporter
O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,P23975,,447.0,,6.35,Transporter
O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,P23975,,171.0,,6.767,Transporter
