canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)Cc1ccccc1,Q99720,4.5,650.0,8.347,6.187,Other
CCC(=N\O)/C(C)=C/c1ccc(F)c(C)c1,Q99720,528.76,,6.277,,Other
OC1CN(CCCc2ccccc2)CCc2ccccc21,Q99720,2200.0,,5.658,,Other
C=CCN(CC=C)CCc1c[nH]c2ccccc12,Q99720,100.0,,7.0,,Other
OC1CN(Cc2ccccc2)CCc2ccccc21,Q99720,31.0,,7.509,,Other
C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,Q99720,97.72,,7.01,,Other
C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,Q99720,74.13,,7.13,,Other
OC1CN(CCCCc2ccccc2)CCc2ccccc21,Q99720,676.0,,6.17,,Other
C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12,Q99720,102.33,,6.99,,Other
C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,Q99720,85.11,,7.07,,Other
Clc1cccc(-c2nnnn2Cc2cccnc2)c1Cl,Q99720,505.48,,6.296,,Other
CCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,Q99720,124.0,,6.907,,Other
CCCCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,Q99720,119.0,,6.924,,Other
COc1cc2c(cc1O)C1Cc3ccc(OCC4CC4)c(OC)c3CN1CC2,Q99720,12.0,,7.921,,Other
COc1cc2c(cc1O)C1Cc3ccc(OCCCO)c(OC)c3CN1CC2,Q99720,53.0,,7.276,,Other
COc1cc(CCN(C)Cc2cccc(O)c2OC)ccc1O,Q99720,122.0,,6.914,,Other
COc1cc2c(cc1O)C1Cc3ccc(OC)c(OC)c3CN1CC2,Q99720,106.0,,6.975,,Other
CCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,Q99720,57.0,,7.244,,Other
CCN(CCc1ccc(O)c(OC)c1)Cc1cccc(O)c1OC,Q99720,350.0,,6.456,,Other
COc1cc2c(cc1O)C(C)N(Cc1cccc(O)c1OC)CC2,Q99720,130.0,,6.886,,Other
CCCCCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,Q99720,37.0,,7.432,,Other
CCCCOc1ccc2c(c1OC)CN1CCc3cc(OC)c(O)cc3C1C2,Q99720,13.0,,7.886,,Other
O[C@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1cccc2ccccc12,Q99720,6.0,,8.222,,Other
O[C@@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccc(-c2ccccc2)cc1,Q99720,73.0,,7.137,,Other
O[C@@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1cccc2ccccc12,Q99720,7.2,,8.143,,Other
O[C@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1cccc2ccccc12,Q99720,13.0,,7.886,,Other
O[C@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccc(-c2ccccc2)cc1,Q99720,24.0,,7.62,,Other
O[C@@H]1CC[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,Q99720,2.2,,8.658,,Other
O[C@@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccccc1,Q99720,2.8,,8.553,,Other
O[C@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,Q99720,3.2,,8.495,,Other
O[C@@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,Q99720,2.4,,8.62,,Other
O[C@@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccc(-c2ccccc2)cc1,Q99720,27.0,,7.569,,Other
O[C@H]1CC[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccccc1,Q99720,6.4,,8.194,,Other
O[C@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1ccccc1,Q99720,1.6,,8.796,,Other
O[C@@H]1C[C@@H]2CN(CC3CCCCC3)[C@H]1CN2Cc1cccc2ccccc12,Q99720,38.0,,7.42,,Other
O[C@H]1C[C@H]2CN(CC3CCCCC3)[C@@H]1CN2Cc1ccc(-c2ccccc2)cc1,Q99720,27.0,,7.569,,Other
c1ccc(CN2CCC3(CCc4ccccc4O3)CC2)cc1,Q99720,0.6178666666666667,,9.209,,Other
CN1CC[C@]23CCCC[C@@H]2[C@H]1Cc1ccc(O)cc13,Q99720,118.0,,6.928,,Other
CNCCN1CCC(OCc2ccccc2)CC1,Q99720,54.0,,7.268,,Other
COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2CCCCCCCCCCN,Q99720,133.0,,6.876,,Other
c1ccc(CN2CCC3(CCc4ccccc4S3)CC2)cc1,Q99720,0.5592666666666667,,9.252,,Other
N=C(NCCCOc1ccc(F)cc1)Nc1ccc(C(F)(F)F)cc1,Q99720,45.16,,7.345,,Other
COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,Q99720,314.63,,6.502,,Other
Oc1ccc(N2CCNCC2)c2c1OCCO2,Q99720,4200.0,,5.377,,Other
C[C@@H]1CN(CCCc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1,Q99720,2.3,,8.638,,Other
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(F)cc1,Q99720,6.0,,8.222,,Other
N=C(Nc1ccc(I)cc1)Nc1ccc(I)cc1,Q99720,3.0,,8.523,,Other
CC(C)(C)c1ccc(CCCN2CCCCC2)cc1,Q99720,1.5,,8.824,,Other
N=C(NCCCOc1ccc(F)cc1)Nc1ccc(Cl)cc1,Q99720,38.0,,7.42,,Other
CCCN1CCC=C(c2cc(-c3ccc(C)cc3)no2)C1,Q99720,1.995,,8.7,,Other
COc1ccc(CCN2CCN(CCCc3ccccc3)CC2)cc1OC,Q99720,3.783,,8.422,,Other
CC(C)(C)c1ccc(CCCN2CCOCC2)cc1,Q99720,2.6,,8.585,,Other
COc1ccc(NC(=N)NCCCOc2ccc(F)cc2)cc1,Q99720,13.36,,7.874,,Other
COc1ccc2c(c1)O[C@@H](c1ccc(OC)c(OC)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,Q99720,2740.31,,5.562,,Other
CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccc(I)cc2)CC1,Q99720,82.1,,7.086,,Other
N=C(NCCCOc1ccc(F)cc1)Nc1ccc(I)cc1,Q99720,46.08,,7.336,,Other
CC1CCN(CCCc2ccc(C(C)(C)C)cc2)CC1,Q99720,5.4,,8.268,,Other
CN(CCCNC(=O)c1ccc(Br)cc1F)Cc1ccccc1,Q99720,2.9,,8.538,,Other
CCCCc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,Q99720,7.3,,8.137,,Other
O=C(NCCCN1Cc2ccccc2C1)c1ccc(Cl)cc1,Q99720,19.0,,7.721,,Other
CN(CCCNC(=O)c1ccc(C#N)cc1)Cc1ccccc1,Q99720,24.0,,7.62,,Other
CN(CCCNC(=O)c1ccc(Cl)c(Cl)c1)Cc1ccccc1,Q99720,1.1,,8.959,,Other
CN(CCCNC(=O)c1ccc(C(F)(F)F)cc1)Cc1ccccc1,Q99720,1.4,,8.854,,Other
CN(CCCNS(=O)(=O)c1ccc(Cl)cc1)Cc1ccccc1,Q99720,5.8,,8.237,,Other
CN(CCCCNC(=O)c1ccc(Cl)cc1)Cc1ccccc1,Q99720,1.7,,8.77,,Other
CN(CCNC(=O)c1cccc(Cl)c1Cl)Cc1ccccc1,Q99720,6.5,,8.187,,Other
CN(CCNC(=O)c1ccc([N+](=O)[O-])cc1)Cc1ccccc1,Q99720,3.6,,8.444,,Other
CCn1c(=O)n(C(=O)NC2C[C@@H]3CC[C@@H](C2)N3C)c2ccccc21,Q99720,6300.0,,5.201,,Other
CN(CCCNC(=O)c1cccc(Br)c1)Cc1ccccc1,Q99720,3.9,,8.409,,Other
CN(CCCNC(=O)c1cc(Cl)cc(Cl)c1)Cc1ccccc1,Q99720,23.0,,7.638,,Other
COc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,Q99720,37.0,,7.432,,Other
CN(CCCNC(=O)c1ccc(C(C)(C)C)cc1)Cc1ccccc1,Q99720,1.6,,8.796,,Other
COc1ccc(C)cc1NC(=O)OC1C[C@H]2CCC[C@H](C1)N2CCCCCCN,Q99720,1418.0,,5.848,,Other
CN(CCCNC(=O)c1ccc(Cl)cc1)CCc1ccccc1,Q99720,4.3,,8.367,,Other
CN(CCCNC(=O)c1ccc(Br)cc1)Cc1ccccc1,Q99720,2.1,,8.678,,Other
CN(CCCNC(=O)c1cccc(Cl)c1)Cc1ccccc1,Q99720,10.0,,8.0,,Other
CN(CCCNC(=O)c1ccccc1Cl)Cc1ccccc1,Q99720,47.0,,7.328,,Other
CN(CCCNC(=O)c1ccccc1Br)Cc1ccccc1,Q99720,42.0,,7.377,,Other
CN(CCCNC(=O)c1ccc(F)cc1)Cc1ccccc1,Q99720,20.0,,7.699,,Other
CN(CCNC(=O)c1ccc(C#N)cc1)Cc1ccccc1,Q99720,1.2,,8.921,,Other
CCCc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,Q99720,3.7,,8.432,,Other
CN(CCCNC(=O)c1ccc(Cl)cc1)Cc1ccccc1,Q99720,3.2,,8.495,,Other
C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C,Q99720,65.2,,7.186,,Other
COc1cccc(C(=O)NCCCN(C)Cc2ccccc2)c1,Q99720,40.0,,7.398,,Other
CN(CCCC(=O)Nc1ccc(Cl)cc1)Cc1ccccc1,Q99720,6.5,,8.187,,Other
CN(CCCNC(=O)c1cccc(Cl)c1Cl)Cc1ccccc1,Q99720,10.0,,8.0,,Other
CN(CCCNC(=O)c1ccc([N+](=O)[O-])cc1)Cc1ccccc1,Q99720,4.3,,8.367,,Other
CN(CCCNCc1ccc(Cl)cc1)Cc1ccccc1,Q99720,2.9,,8.538,,Other
CN(CCNC(=O)c1ccc(Cl)cc1)Cc1ccccc1,Q99720,3.6,,8.444,,Other
CN(CCCNC(=O)c1cccc(N(C)C)c1)Cc1ccccc1,Q99720,1.9,,8.721,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCN1CCCCC1,Q99720,51.145,,7.291,,Other
Cn1nccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,40.870000000000005,,7.389,,Other
N#Cc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cc1,Q99720,558.0,,6.253,,Other
O=C1CCCN1c1ncnc2c1cnn2CCN1CCCCC1,Q99720,6194.0,,5.208,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)C12CC3CC(CC(C3)C1)C2,Q99720,25.0,,7.602,,Other
c1cc(-c2ncnc3c2cnn3CCN2CCCCC2)ccn1,Q99720,1717.0,,5.765,,Other
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,Q99720,8200.0,,5.086,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCCCN1CCCCCC1,Q99720,62.0,,7.208,,Other
Cn1cncc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,715.0,,6.146,,Other
CC1(C)CCN(c2ncnc3c2cnn3CCN2CCCCC2)C1,Q99720,165.0,,6.783,,Other
Fc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cc1C(F)(F)F,Q99720,57.0,,7.244,,Other
CCNC(=O)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,79.0,,7.102,,Other
Cc1cncc(-c2ncnc3c2cnn3CCN2CCCCC2)c1,Q99720,447.0,,6.35,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)NC1CCCCC1,Q99720,119.0,,6.924,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCCN1CCCCC1,Q99720,45.0,,7.347,,Other
Cc1ccc(C)c(-c2ncnc3c2cnn3CCN2CCCCC2)c1,Q99720,63.0,,7.201,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C12CC3CC(CC1C3)C2,Q99720,15.0,,7.824,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C1CCOCC1,Q99720,514.0,,6.289,,Other
CC(C)(C)NC(=O)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,41.0,,7.387,,Other
c1csc(-c2ncnc3c2cnn3CCN2CCCCC2)n1,Q99720,1834.0,,5.737,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCN1CCCOCC1,Q99720,184.0,,6.735,,Other
CCNC(=S)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,9.0,,8.046,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)NC1CCCC1,Q99720,192.0,,6.717,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CCC1,Q99720,716.0,,6.145,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)NC12CC3CC(CC(C3)C1)C2,Q99720,181.0,,6.742,,Other
c1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cc1,Q99720,100.0,,7.0,,Other
c1ccc(C2CCN(c3ncnc4c3cnn4CCN3CCCCC3)C2)cc1,Q99720,294.0,,6.532,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)c1ccc(Cl)cc1Cl,Q99720,292.0,,6.535,,Other
CC(C)N(CCCCn1ncc2c(NC(=O)C34CC5CC(CC(C5)C3)C4)ncnc21)C(C)C,Q99720,99.0,,7.004,,Other
Cn1nc(C(F)(F)F)cc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,137.0,,6.863,,Other
COc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cc1,Q99720,531.0,,6.275,,Other
c1nc(N2CCCCC2)c2cnn(CCN3CCCCC3)c2n1,Q99720,200.0,,6.699,,Other
c1ccc2c(-c3ncnc4c3cnn4CCN3CCCCC3)cncc2c1,Q99720,666.0,,6.177,,Other
Cc1ncccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,732.0,,6.135,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C1CCCCC1,Q99720,18.0,,7.745,,Other
CC(C)N(CCn1ncc2c(NC(=O)C(C)(C)C)ncnc21)C(C)C,Q99720,399.0,,6.399,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CCCCC1,Q99720,98.0,,7.009,,Other
Cc1cccc(-c2ncnc3c2cnn3CCN2CCCCC2)c1,Q99720,82.0,,7.086,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C12CC3CC(CC(C3)C1)C2,Q99720,9.0,,8.046,,Other
c1nc(-c2cn[nH]c2)c2cnn(CCN3CCCCC3)c2n1,Q99720,802.0,,6.096,,Other
CN1CCN(CCn2ncc3c(NC(=O)C(C)(C)C)ncnc32)CC1,Q99720,42923.0,,4.367,,Other
CCCNC(=S)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,7.0,,8.155,,Other
Cc1noc(C)c1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,72.0,,7.143,,Other
O=C(Nc1ncnc2c1cnn2CCCCN1CCOCC1)C12CC3CC(CC(C3)C1)C2,Q99720,774.0,,6.111,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCCN1CCCCCC1,Q99720,33.0,,7.481,,Other
Cn1cnc(-c2ncnc3c2cnn3CCN2CCCCC2)c1,Q99720,11843.0,,4.927,,Other
Clc1ccccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,76.0,,7.119,,Other
c1cn(-c2ncnc3c2cnn3CCN2CCCCC2)cn1,Q99720,13803.0,,4.86,,Other
Cc1cccc(-c2ncnc3c2cnn3CCN2CCCCC2)n1,Q99720,709.0,,6.149,,Other
Fc1cc(Cl)ccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,112.0,,6.951,,Other
Cc1cc(F)ccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,48.0,,7.319,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)c1ccc(F)cc1,Q99720,156.0,,6.807,,Other
c1ccc(-n2ncc3c2CCCC3CCN2CCOCC2)cc1,Q99720,4.0,,8.398,,Other
O=C(Nc1ccc(Cl)cc1Cl)Nc1ncnc2c1cnn2CCN1CCCCC1,Q99720,141.0,,6.851,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)NC1CC1,Q99720,100.0,,7.0,,Other
c1ccc2c(c1)ncn2-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,112.0,,6.951,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C1CCCC1,Q99720,16.0,,7.796,,Other
CCCNC(=O)Nc1ncnc2c1cnn2CCN1CCCCC1,Q99720,85.0,,7.071,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CC1,Q99720,32731.0,,4.485,,Other
Cn1cccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,31.0,,7.509,,Other
Cc1ccccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,74.0,,7.131,,Other
CNC1CCN(c2ncnc3c2cnn3CCN2CCCCC2)C1,Q99720,25770.0,,4.589,,Other
FC1(F)CCN(c2ncnc3c2cnn3CCN2CCCCC2)CC1,Q99720,108.0,,6.967,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCCCN1CCC(C(C)(C)C)CC1,Q99720,946.0,,6.024,,Other
COc1ncccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,112.0,,6.951,,Other
COc1cc(F)ccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,39.0,,7.409,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)NC1CCCC1,Q99720,21.0,,7.678,,Other
Fc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)c(F)c1,Q99720,93.0,,7.032,,Other
CC1(C)C(C(=O)Nc2ncnc3c2cnn3CCN2CCCCCC2)C1(C)C,Q99720,11.0,,7.959,,Other
c1cncc(-c2ncnc3c2cnn3CCN2CCCCC2)c1,Q99720,926.0,,6.033,,Other
c1coc(-c2ncnc3c2cnn3CCN2CCCCC2)n1,Q99720,23832.0,,4.623,,Other
CCCCNC(=O)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,29.0,,7.538,,Other
CC(C)NC(=O)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,23.0,,7.638,,Other
Clc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cc1,Q99720,43.0,,7.367,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)C1CCC(F)(F)CC1,Q99720,55.0,,7.26,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)C12CC3CC(CC1C3)C2,Q99720,55.0,,7.26,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCN1CCC(C(C)(C)C)CC1,Q99720,12.0,,7.921,,Other
Nc1ncnc2c1cnn2CCN1CCCCC1,Q99720,18000.0,,4.745,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCC1)C1CCCC1,Q99720,116.0,,6.936,,Other
CC(C)N1CCN(CCCCn2ncc3c(NC(=O)C45CC6CC(CC(C6)C4)C5)ncnc32)CC1,Q99720,573.0,,6.242,,Other
CCOc1ccccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,300.0,,6.523,,Other
CCCNC(=O)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,24.0,,7.62,,Other
Cc1ccncc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,707.0,,6.151,,Other
CN1CCCN(CCn2ncc3c(NC(=O)C(C)(C)C)ncnc32)CC1,Q99720,813.0,,6.09,,Other
c1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)nc1,Q99720,634.0,,6.198,,Other
CCCCNC(=S)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,13.0,,7.886,,Other
CCNC(=O)Nc1ncnc2c1cnn2CCN1CCCCC1,Q99720,371.0,,6.431,,Other
Clc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)s1,Q99720,35.0,,7.456,,Other
FC(F)(F)c1ccccc1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,125.0,,6.903,,Other
Cc1ccc(Cl)c(-c2ncnc3c2cnn3CCN2CCCCC2)c1,Q99720,31.0,,7.509,,Other
c1nc(-c2cnsc2)c2cnn(CCN3CCCCC3)c2n1,Q99720,475.0,,6.323,,Other
COc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cn1,Q99720,38293.0,,4.417,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCC1)NC1CCCCC1,Q99720,818.0,,6.087,,Other
Fc1ccc(-c2ncnc3c2cnn3CCN2CCCCC2)cc1,Q99720,95.0,,7.022,,Other
CC(C)(C)C(=O)Nc1ncnc2c1cnn2CCN1CCCCCC1,Q99720,9.0,,8.046,,Other
O=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)c1ccc(Cl)cc1Cl,Q99720,58.0,,7.237,,Other
S=C(Nc1ncnc2c1cnn2CCN1CCCCCC1)NC1CC1,Q99720,22.0,,7.658,,Other
Cn1cc(-c2ncnc3c2cnn3CCN2CCCCC2)cn1,Q99720,9460.0,,5.024,,Other
CC(C)n1cc(-c2ncnc3c2cnn3CCN2CCCCC2)cn1,Q99720,2915.0,,5.535,,Other
Cc1ccc(C)n1-c1ncnc2c1cnn2CCN1CCCCC1,Q99720,740.0,,6.131,,Other
CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,Q99720,,860.0,,6.066,Other
OC1CN(CCCOCCc2ccc3sccc3c2)C1,Q99720,16.0,,7.796,,Other
O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Q99720,23.72,,7.625,,Other
COc1ccc(C)cc1NC(=O)OC1CC2CCCC(C1)N2Cc1ccc(N(C)C)cc1,Q99720,1437.0,,5.843,,Other
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,Q99720,14.6,,7.836,,Other
COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,Q99720,6.980833333333333,,8.156,,Other
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Q99720,3.651166666666666,9.4675,8.438,8.024,Other
CCCCN1C(=O)C(CC2CCCCC2)NC(=O)C12CCN(Cc1ccc3c(c1)OCCO3)CC2,Q99720,,183.0,,6.738,Other
CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,Q99720,8.4,,8.076,,Other
O=C1CC(C2CCN(CCc3ccccc3)CC2)Oc2ccccc21,Q99720,0.1098,,9.959,,Other
O=C1CC(C2CCN(Cc3ccccc3)CC2)Oc2ccccc21,Q99720,0.066085,,10.18,,Other
c1ccc(CN2CCC3(CCc4ccccc4C3)CC2)cc1,Q99720,0.4367499999999999,,9.36,,Other
c1ccc(CN2CCC(C3CCc4ccccc4S3)CC2)cc1,Q99720,0.05752,,10.24,,Other
c1ccc(CN2CCC3(CC2)OCc2ccccc2S3)cc1,Q99720,0.089115,,10.05,,Other
O=C1CC2(CCN(Cc3ccccc3)CC2)Oc2ccccc21,Q99720,0.20895,,9.68,,Other
c1ccc(CN2CCC3(CC2)OCc2ccccc2O3)cc1,Q99720,0.0977099999999999,,10.01,,Other
O=C1CC(C2CCN(Cc3ccccc3)CC2)Sc2ccccc21,Q99720,0.0524899999999999,,10.28,,Other
COc1cc2c(cc1O)C1Cc3ccc(O)c(OC)c3CN1CC2,Q99720,269.0,,6.57,,Other
Nc1ncnc2c1ncn2[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H]1O,Q99720,1480.0,,5.83,,Other
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,Q99720,0.39,354.0,9.409,6.451,Other
CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,Q99720,81.7,,7.088,,Other
COc1cc(Br)cc(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1OC,Q99720,809.0,,6.092,,Other
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C)ccc1OC)CC2,Q99720,3078.0,,5.512,,Other
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,Q99720,,7.915,,8.102,Other
Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,Q99720,17.0,,7.77,,Other
Fc1ccc(C2=CC3CCC(C2)N3CCCCc2cn(-c3ccc(F)cc3)c3ccccc23)cc1,Q99720,1200.0,,5.921,,Other
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(Br)cc(OC)c1OC)CC2,Q99720,2932.0,,5.533,,Other
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OC)CC2,Q99720,10406.0,,4.983,,Other
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(Br)ccc1OC)CC2,Q99720,5484.0,,5.261,,Other
CS(=O)(=O)n1cc(CCCCN2CCC3(CC2)OCc2ccccc23)c2ccccc21,Q99720,1.3,,8.886,,Other
CN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,Q99720,7.75,,8.111,,Other
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,Q99720,79.43,,7.1,,Other
C=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,Q99720,158.49,,6.8,,Other
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,Q99720,21.678125,7.915,7.664,8.102,Other
COc1cccc2c1CCCC2N1CCN(C2CCCCC2)CC1,Q99720,0.4,,9.398,,Other
c1ccc2c(CCCN3CCN(C4CCCCC4)CC3)cccc2c1,Q99720,2.16,,8.666,,Other
Oc1ccc2c(c1)CCCC2CCCN1CCN(C2CCCCC2)CC1,Q99720,0.69,,9.161,,Other
COc1cccc2c1CCCC2CCCCN1CCN(C2CCCCC2)CC1,Q99720,1.54,,8.812,,Other
c1ccc2c(c1)CCCC2CCCCN1CCN(C2CCCCC2)CC1,Q99720,0.036,,10.444,,Other
COc1ccc2c(c1)C(CCCN1CCN(C3CCCCC3)CC1)CCC2,Q99720,9.04,,8.044,,Other
COc1ccc2c(c1)CCCC2CCCN1CCN(C2CCCCC2)CC1,Q99720,0.36,,9.444,,Other
COc1cccc2c1CCCC2CCN1CCN(C2CCCCC2)CC1,Q99720,1.57,,8.804,,Other
COc1cccc2c1CCCC2CN1CCN(C2CCCCC2)CC1,Q99720,0.31,,9.509,,Other
Oc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,Q99720,5.4,,8.268,,Other
COc1cccc2c1CCCC2CCCCCCN1CCN(C2CCCCC2)CC1,Q99720,3.07,,8.513,,Other
COc1cccc2c1CCCC2CCCCCN1CCN(C2CCCCC2)CC1,Q99720,1.52,,8.818,,Other
c1ccc2c(c1)CCCC2CCCCCN1CCN(C2CCCCC2)CC1,Q99720,1.45,,8.839,,Other
c1ccc(CCN2CCCCC2)cc1,Q99720,309.0,,6.51,,Other
c1ccc2c(CCCCCN3CCN(C4CCCCC4)CC3)cccc2c1,Q99720,2.4,,8.62,,Other
c1ccc2c(CCCCN3CCN(C4CCCCC4)CC3)cccc2c1,Q99720,0.22,,9.658,,Other
