canonical_smiles,uniprot_id,K,AC50,pK,pAC50,Protein_family
CC12CCC3c4ccc(O)cc4CCC3C1CCC2(O)C=CCC(F)(F)C(F)(F)C(F)(F)F,P04150,,3126.08,,5.505,NHR
CC12CCC3c4ccc(O)cc4CCC3C1CCC2(O)C=CCC(F)(C(F)(F)F)C(F)(F)F,P04150,,13551.9,,4.868,NHR
CCC(CC)(c1ccc(OCC(O)CO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,P10275,1050.0,,5.979,,NHR
CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(O)CO)c(C)c1,P10275,1450.0,,5.839,,NHR
COc1ncccc1-c1ccc(C(C)NS(=O)(=O)c2c(C)noc2C)cc1,P04150,,25.12,,7.6,NHR
Cc1noc(C)c1S(=O)(=O)NC(C)c1ccc(-c2cccnc2OC(F)F)cc1,P04150,,10.0,,8.0,NHR
COc1ncccc1-c1ccc(C(C)NS(=O)(=O)c2cn(C)nc2C(F)(F)F)cc1,P04150,,12.59,,7.9,NHR
COc1ccc(F)cc1-c1ccc(C(C)NS(=O)(=O)c2cn(C)nc2C(F)(F)F)cc1,P04150,,3.981,,8.4,NHR
COc1ncc(C#N)cc1-c1ccc(C(C)NS(=O)(=O)c2c(C)noc2C)cc1,P04150,,6.31,,8.2,NHR
COc1ccc(F)cc1-c1ccc(C(C)NS(=O)(=O)c2c(C)noc2C)cc1,P06401,,225.36,,6.647,NHR
COc1ncccc1-c1ccc(C(C)NS(=O)(=O)c2c(C)noc2C)cc1,P06401,,794.33,,6.1,NHR
Cc1noc(C)c1S(=O)(=O)NC(C)c1ccc(-c2cccnc2OC(F)F)cc1,P06401,,630.96,,6.2,NHR
COc1ccc(F)cc1-c1ccc(C(C)NS(=O)(=O)c2cn(C)nc2C(F)(F)F)cc1,P06401,,794.33,,6.1,NHR
COc1ncc(C#N)cc1-c1ccc(C(C)NS(=O)(=O)c2c(C)noc2C)cc1,P06401,,79.43,,7.1,NHR
COc1ccc(C(=O)c2cc(C)cn2CC=Cc2ccc(Cl)cc2C(=O)NS(C)(=O)=O)cc1,P37231,,12000.0,,4.921,NHR
COc1ccc(C(=O)c2cccn2CC=Cc2cccc(CC(=O)O)c2)cc1,P37231,,2000.0,,5.699,NHR
COc1ccc(C(=O)c2cccn2CC=Cc2cccc(OCC(=O)O)c2)cc1,P37231,,1900.0,,5.721,NHR
Cc1ccc(C(=O)c2cccn2CC=Cc2cccc(OCC(=O)O)c2)cc1,P37231,,1200.0,,5.921,NHR
Cc1cc(CN2Cc3ccccc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,P37231,,800.0,,6.097,NHR
CC(=NOCc1sc(-c2ccc(C(F)(F)F)cc2)nc1C)c1ccc(OCC(=O)O)c(C)c1,P37231,,6.0,,8.222,NHR
CCC(=NOCc1sc(-c2ccc(C(F)(F)F)cc2)nc1C)c1ccc(OCC(=O)O)c(C)c1,P37231,,800.0,,6.097,NHR
Cc1cc(C(=NOCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)C2CCCCC2)ccc1OCC(=O)O,P37231,,1000.0,,6.0,NHR
CC(=NOCc1nc(-c2ccccc2)oc1C)c1ccc(OCC(=O)O)c(C)c1,P37231,,300.0,,6.523,NHR
CC(=NOCc1nc(-c2ccc(C)cc2)oc1C)c1ccc(OCC(=O)O)c(C)c1,P37231,,400.0,,6.398,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2(C)Cc1ccccc1,P04150,340.0,,6.469,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2=O,P04150,436.0,,6.361,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(C)(C)C2=O,P04150,416.0,,6.381,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2(C)Cc1ccccc1,P06401,270.0,,6.569,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)CC2=O,P06401,3000.0,,5.523,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2C,P06401,1525.0,,5.817,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2(C)C,P06401,14.0,,7.854,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(=O)C2C,P06401,70.0,,7.155,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2(C)C,P06401,1300.0,,5.886,,NHR
CC(C)=CCC1(C)C(=O)C(C)(C)Nc2c(C)cc(-c3cccc4cc[nH]c34)c(Cl)c21,P06401,420.0,,6.377,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(C)(C)C2=O,P06401,1900.0,,5.721,,NHR
C=CCC1(C)C(=O)C(C)(C)Nc2c(C)cc(-c3cccc4cc[nH]c34)c(Cl)c21,P06401,25.0,,7.602,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2C,P10275,650.0,,6.187,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)C(O)C2(C)C,P10275,915.0,,6.039,,NHR
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,298700.0,,3.525,NHR
CC(C#N)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,130000.0,,3.886,NHR
CC(CC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,105300.0,,3.978,NHR
CC(CCC#N)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,101000.0,,3.996,NHR
CC(C(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,99700.0,,4.001,NHR
CC(CCC(=O)NCCc1ccccc1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,109000.0,,3.963,NHR
CC(NC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)c1ccccc1,P04150,,123500.0,,3.908,NHR
CC(CCC(=O)N1CCN(Cc2ccccc2)CC1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,5600.0,,5.252,NHR
CC(CCC(=O)N1CCOCC1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,25300.0,,4.597,NHR
CC(CCC(=O)N1CCNCC1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,50800.0,,4.294,NHR
CC(CCC(=O)NCc1ccccc1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,109500.0,,3.961,NHR
CC(CCC(=O)NC1CC1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,P04150,,7300.0,,5.137,NHR
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,P04150,,14.0,,7.854,NHR
CC(=O)Oc1cc2c(c(OC(C)=O)c1)C(=O)OC(C)CCCCCCC2,P03372,,8360.0,,5.078,NHR
CC(=O)Oc1cc2c(c(OC(C)=O)c1)C(=O)OCCCCCCCCCC2,P06401,,3220.0,,5.492,NHR
CC(=O)Oc1cc2c(c(OC(C)=O)c1)C(=O)OCCCCCCCCC2,P06401,,3060.0,,5.514,NHR
Cc1cc(C)c(S(=O)(=O)NC(C)CNc2cc(C)cc3c2cnn3-c2cccc(NC(C)C(N)=O)c2)c(C)c1,P04150,,1.85854,,8.731,NHR
Cc1cc(C)c(S(=O)(=O)NC(C)CNc2cc(C)cc3c2cnn3-c2cccc(N3CCCC(CO)C3)c2)c(C)c1,P04150,,185.58714285714288,,6.731,NHR
Cc1cc(NCC(C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)NC(C)C(N)=O)c3)c2c1,P04150,,67.504,,7.171,NHR
Cc1cc(NCC(C)NS(=O)(=O)C2CC2)c2cnn(-c3cccc(C(=O)N4CCCC(CO)C4)c3)c2c1,P04150,,188.54,,6.725,NHR
Cc1cc(C)c(S(=O)(=O)NC(C)CNc2cc(C)cc3c2cnn3-c2ccc(NC(C)C(N)=O)cc2)c(C)c1,P04150,,24.19666666666667,,7.616,NHR
Cc1c(NC(c2nnc(-c3ccc(C#N)cc3)o2)C(C)O)ccc(C#N)c1Cl,P10275,7.0,0.1,8.155,10.0,NHR
Cc1c(NC(c2nnc(-c3ccc(C#N)cc3)o2)C(C)O)ccc(C#N)c1Cl,P06401,,750.0,,6.125,NHR
COc1cc(C=C2SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,P03372,,2200.0,,5.658,NHR
COc1cc(C=C2SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F,Q92731,,550.0,,6.26,NHR
CCC(C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21,P06401,0.577,6.905,9.239,8.161,NHR
CCC(C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21,P10275,2145.0,,5.669,,NHR
CCC(C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21,P04150,1320.0,,5.879,,NHR
CC(C)NC(=O)OC1C(C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC1(C)C,P04150,7.8,31.0,8.108,7.509,NHR
CC(=O)c1ccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1,P04150,2.9,27.0,8.538,7.569,NHR
CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccccc1,P04150,7.6,,8.119,,NHR
COC(=O)c1ccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1,P04150,30.0,22.5,7.523,7.648,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccccc1,P04150,6.2,72.5,8.208,7.14,NHR
CNC(=O)OC1C(C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC1(C)C,P04150,2.2,,8.658,,NHR
CNC(=O)OC1C(C)c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC1(C)C,P04150,3.0,10.0,8.523,8.0,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)N(C)c1ccccc1,P04150,14.3,,7.845,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccc(C#N)cc1,P04150,16.1,17.0,7.793,7.77,NHR
COc1ccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5c(Cl)c[nH]c45)c3F)NC2(C)C)cc1Cl,P04150,6.7,8.85,8.174,8.053,NHR
CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)NC1CCCCC1,P04150,4.3,19.0,8.367,7.721,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccc(N(C)C)cc1,P04150,5.1,,8.292,,NHR
CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)NCc1ccccc1,P04150,6.8,42.0,8.167,7.377,NHR
CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccc(C#N)cc1,P04150,13.7,6.55,7.863,8.184,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1O,P04150,2.5,,8.602,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)N1CCCCC1,P04150,132.0,,6.879,,NHR
COc1ccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1Cl,P04150,11.6,,7.936,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccc2c(c1)OCO2,P04150,12.2,,7.914,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1ccc(Cl)cc1,P04150,70.0,36.5,7.155,7.438,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1cccc(C#N)c1,P04150,13.7,25.5,7.863,7.593,NHR
CC(=O)c1cccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)c1,P04150,9.4,35.5,8.027,7.45,NHR
CC(C)NC(=O)OC1C(C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC1(C)C,P06401,213.0,,6.672,,NHR
CC(=O)c1ccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)cc1,P06401,231.0,,6.636,,NHR
CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)NC1CCCCC1,P06401,93.0,,7.032,,NHR
CC1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1OC(=O)NCc1ccccc1,P06401,160.0,,6.796,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1O,P06401,2097.5,,5.678,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1OC(=O)Nc1cccc(C#N)c1,P06401,662.0,,6.179,,NHR
CC(=O)c1cccc(NC(=O)OC2C(C)c3c(cc(F)c(-c4cccc5cc[nH]c45)c3F)NC2(C)C)c1,P06401,680.0,,6.167,,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(F)c2c1NC(C)(C)C(O)C2C,P04150,2.3,6.5,8.638,8.187,NHR
CC1c2cc(-c3cccc4cc[nH]c34)c(F)c(F)c2NC(C)(C)C1O,P04150,2.4,12.425,8.62,7.906,NHR
CC1c2c(F)c(-c3cccc4cc[nH]c34)c(F)c(F)c2NC(C)(C)C1O,P04150,5.0,16.0,8.301,7.796,NHR
Cc1c(-c2cccc3cc[nH]c23)cc2c(c1C)NC(C)(C)C(O)C2C,P04150,38.3,42.0,7.417,7.377,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(C=CC#N)c2c1NC(C)(C)C(O)C2C,P04150,16.6,8.475,7.78,8.072,NHR
Cc1c(Cl)c(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)C(O)C2C,P04150,1.8,29.75,8.745,7.527,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(C=NOC(C)(C)C)c2c1NC(C)(C)C(O)C2C,P04150,6.0,4.65,8.222,8.333,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(C=NOCc2ccccc2)c2c1NC(C)(C)C(O)C2C,P04150,3.5,3.7,8.456,8.432,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(C)c2c1NC(C)(C)C(O)C2C,P04150,1.2,7.0,8.921,8.155,NHR
CCc1c(-c2cccc3cc[nH]c23)cc(C)c2c1C(C)C(O)C(C)(C)N2,P04150,11.7,15.5,7.932,7.81,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(C=NO)c2c1NC(C)(C)C(O)C2C,P04150,319.0,11.0,6.496,7.959,NHR
Cc1cc(-c2cccc3cc[nH]c23)c(C#N)c2c1NC(C)(C)C(O)C2C,P04150,1.3,9.6,8.886,8.018,NHR
Cc1cc(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)C(O)C2C,P04150,9.0,21.0,8.046,7.678,NHR
Cc1c(F)c(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)C(O)C2C,P04150,0.9,2.9,9.046,8.538,NHR
Cc1c2c(cc(-c3cccc4cc[nH]c34)c1C(F)(F)F)C(C)C(O)C(C)(C)N2,P04150,106.0,,6.975,,NHR
C=Cc1c(-c2cccc3cc[nH]c23)cc2c(c1C)NC(C)(C)C(O)C2C,P04150,3.1,15.5,8.509,7.81,NHR
CC(=O)C=Cc1c(-c2cccc3cc[nH]c23)cc(C)c2c1C(C)C(O)C(C)(C)N2,P04150,10.4,7.8,7.983,8.108,NHR
CON=Cc1c(-c2cccc3cc[nH]c23)cc(C)c2c1C(C)C(O)C(C)(C)N2,P04150,6.9,2.95,8.161,8.53,NHR
CCON=Cc1c(-c2cccc3cc[nH]c23)cc(C)c2c1C(C)C(O)C(C)(C)N2,P04150,1.5,0.2,8.824,9.699,NHR
C=Cc1c(-c2cccc3cc[nH]c23)cc(C)c2c1C(C)C(O)C(C)(C)N2,P04150,19.6,40.0,7.708,7.398,NHR
CC1c2c(Cl)c(-c3cccc4cc[nH]c34)cc(F)c2NC(C)(C)C1O,P04150,8.0,15.5,8.097,7.81,NHR
CC1c2c(F)c(-c3cccc4cc[nH]c34)c(F)c(Cl)c2NC(C)(C)C1O,P04150,1.0,1.3,9.0,8.886,NHR
CC1c2c(cc(Cl)c(-c3cccc4cc[nH]c34)c2Cl)NC(C)(C)C1O,P04150,157.0,390.5,6.804,6.408,NHR
Cc1c(Cl)c(-c2cccc3cc[nH]c23)cc2c1NC(C)(C)C(O)C2C,P06401,190.0,,6.721,,NHR
CC1c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)NC(C)(C)C1O,P10275,1430.0,,5.845,,NHR
CCN(c1ccc(C(C)C)c(OCC2CC2)c1)c1ccc(C(=O)O)cn1,P19793,,290.0,,6.538,NHR
CCCCCCOc1cc(N(CC)c2ccc(C(=O)O)cn2)ccc1C(C)C,P19793,,280.0,,6.553,NHR
C=C(C)COc1cc(N(CC)c2ccc(C(=O)O)cn2)ccc1C(C)C,P19793,,110.0,,6.959,NHR
CCN(c1ccc(C(C)C)c(OCC(F)(F)F)c1)c1ccc(C(=O)O)cn1,P19793,,160.0,,6.796,NHR
CCCOc1cc(N(CC)c2ccc(C(=O)O)cn2)ccc1C(C)C,P19793,,450.0,,6.347,NHR
CCN(c1ccc(C(C)C)c(OCCCc2ccccc2)c1)c1ccc(C(=O)O)cn1,P19793,,820.0,,6.086,NHR
CCN(c1ccc(C(C)C)c(OC(C)C)c1)c1ccc(C(=O)O)cn1,P19793,,66.0,,7.18,NHR
CCCCOc1cc(N(CC)c2ccc(C(=O)O)cn2)ccc1C(C)C,P19793,,180.0,,6.745,NHR
CCCCCOc1cc(N(CC)c2ccc(C(=O)O)cn2)ccc1C(C)C,P19793,,160.0,,6.796,NHR
CCN(c1ccc(C(C)C)c(OCCc2ccccc2)c1)c1ccc(C(=O)O)cn1,P19793,,330.0,,6.481,NHR
CCN(c1ccc(C(C)C)c(OCC=C(C)C)c1)c1ccc(C(=O)O)cn1,P19793,,160.0,,6.796,NHR
CCN(c1ccc(C(C)C)c(OCc2ccccc2)c1)c1ccc(C(=O)O)cn1,P19793,,160.0,,6.796,NHR
CC1(C)CC(=NO)c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)N1,P04150,370.0,,6.432,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)C)CC(C)(C)N4)cccc12,P04150,2.7,7.95,8.569,8.1,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOc3ccccc3)CC(C)(C)N4)cccc12,P04150,31.0,51.0,7.509,7.292,NHR
CON=C1c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,P04150,3.8,,8.42,,NHR
CON=C1c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)NC(C)(C)C1O,P04150,0.7,18.0,9.155,7.745,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)C)CC(C)(C)N4)cccc12,P04150,2.2,9.3,8.658,8.032,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)C(=O)O)CC(C)(C)N4)cccc12,P04150,2700.0,,5.569,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOCc3ccccc3)CC(C)(C)N4)cccc12,P04150,5.8,8.8,8.237,8.056,NHR
COC(=O)C(C)(C)ON=C1CC(C)(C)Nc2cc(F)c(-c3cccc4c(C)c[nH]c34)c(F)c21,P04150,1.5,22.0,8.824,7.658,NHR
CCON=C1CC(C)(C)Nc2cc(F)c(-c3cccc4cc[nH]c34)c(F)c21,P04150,0.4,6.9,9.398,8.161,NHR
CC1(C)CC(=NOC(C)(C)C)c2c(cc(F)c(-c3cccc4cc[nH]c34)c2F)N1,P04150,7.0,,8.155,,NHR
CC1(C)CC(=NOC(C)(C)C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)N1,P04150,2.0,,8.699,,NHR
CCON=C1c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,P04150,0.6,3.9,9.222,8.409,NHR
CON=C1CC(C)(C)Nc2cc(F)c(-c3cccc4cc[nH]c34)c(F)c21,P04150,7.0,42.0,8.155,7.377,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)CO)CC(C)(C)N4)cccc12,P04150,0.8,,9.097,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)C)CC(C)(C)N4)cccc12,P06401,380.0,,6.42,,NHR
CON=C1c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,P06401,3800.0,,5.42,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)C)CC(C)(C)N4)cccc12,P06401,220.0,,6.658,,NHR
CC1(C)CC(=NOC(C)(C)C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)N1,P06401,570.0,,6.244,,NHR
CCON=C1c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,P06401,27.0,,7.569,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)CO)CC(C)(C)N4)cccc12,P06401,950.0,,6.022,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)C)CC(C)(C)N4)cccc12,P10275,1500.0,,5.824,,NHR
CON=C1c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,P10275,2800.0,,5.553,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)C)CC(C)(C)N4)cccc12,P10275,1000.0,,6.0,,NHR
CC1(C)CC(=NOC(C)(C)C)c2c(cc(F)c(-c3cccc4c(Cl)c[nH]c34)c2F)N1,P10275,90.0,,7.046,,NHR
CCON=C1c2c(cc(F)c(-c3cccc4c(C)c[nH]c34)c2F)NC(C)(C)C1O,P10275,430.0,,6.367,,NHR
Cc1c[nH]c2c(-c3c(F)cc4c(c3F)C(=NOC(C)(C)CO)CC(C)(C)N4)cccc12,P10275,290.0,,6.538,,NHR
Cc1ccc(C(=O)c2nc3ccccc3n2CC=Cc2cccc(OCC(=O)O)c2)cc1,P37231,,4600.0,,5.337,NHR
Cc1ccc(C(=O)c2nc3ccccc3n2C=Cc2cccc(OC(C)(C)C(=O)O)c2)cc1,P37231,,130.0,,6.886,NHR
Cc1ccc(C(=O)c2nccn2CC=Cc2cccc(OC(C)(C)C(=O)O)c2)cc1,P37231,,12000.0,,4.921,NHR
Cc1ccc(C(=O)c2nc3ccccc3n2CC=Cc2cccc(OC(C)(C)C(=O)O)c2)cc1,P37231,,1700.0,,5.77,NHR
Cc1ccc(C(=O)c2nc(C)c(C)n2CC=Cc2cccc(OC(C)(C)C(=O)O)c2)cc1,P37231,,4800.0,,5.319,NHR
Cc1ccc(C(=O)c2nc3c(n2CC=Cc2cccc(OC(C)(C)C(=O)O)c2)CCCC3)cc1,P37231,,3000.0,,5.523,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(Oc3ccccc3)cc2)c1)C(=O)O,P37231,,820.0,,6.086,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(OCCc3ccccc3)cc2)c1)C(=O)O,P37231,,780.0,,6.108,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)c1)C(=O)O,P37231,,830.0,,6.081,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(Oc3ccc(Br)cc3)cc2)c1)C(=O)O,P37231,,990.0,,6.004,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(OC(F)(F)F)cc2)c1)C(=O)O,P37231,,4400.0,,5.357,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(Oc3ccc(F)cc3)cc2)c1)C(=O)O,P37231,,920.0,,6.036,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2cccc(-c3ccccc3)c2)c1)C(=O)O,P37231,,710.0,,6.149,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(OCc3ccccc3)cc2)c1)C(=O)O,P37231,,460.0,,6.337,NHR
CCC(Cc1ccc(OC)c(CNC(=O)c2cccc(Oc3ccccc3)c2)c1)C(=O)O,P37231,,4600.0,,5.337,NHR
CN(CCOc1ccc(CC(Cc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1nc2ccccc2o1,P37231,132369500.0,,0.878,,NHR
CC1(C)C=C(c2cccc(C(F)(F)F)c2)c2ccc(OCCCOc3ccc(CC(C)(C)C(=O)O)cc3)cc2O1,P37231,,1845.0,,5.734,NHR
Cc1ccc(OCCCOc2ccc(CCC(=O)O)cc2)c(Cl)c1,P37231,,6440.0,,5.191,NHR
CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(CC(C)(C)C(=O)O)cc1,P37231,,1087.0,,5.964,NHR
CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1,P37231,,340.0,,6.469,NHR
Cc1ccc(S(=O)(=O)Oc2ccc(N(CC(=O)O)S(=O)(=O)c3ccc(C)cc3)cc2)cc1,P37231,,15.3,,7.815,NHR
COC1=C(OC)Cc2c(cc[n+]3c(CCC(=O)O)c4cc(OC)c(OC)cc4cc23)C1,P37231,,220000.0,,3.658,NHR
COc1ccc(-c2nc(SCC(=O)O)n(-c3ccccn3)c2-c2ccc(OC)cc2)cc1,P37231,,224.0,,6.65,NHR
ON=Cc1c(O)ccc(-c2ccc(O)cc2)c1Cl,Q92731,0.38,0.23,9.42,9.638,NHR
ON=Cc1c(O)ccc(-c2ccc(O)c(F)c2)c1Cl,Q92731,0.57,1.3,9.244,8.886,NHR
ON=Cc1c(O)ccc(-c2ccc(O)cc2)c1-c1ccc(O)cc1,P03372,,0.3,,9.523,NHR
ON=Cc1c(O)ccc(-c2ccc(O)cc2)c1Cl,P03372,,0.58,,9.237,NHR
ON=Cc1c(O)ccc(-c2ccc(O)c(F)c2)c1Cl,P03372,,8.4,,8.076,NHR
ON=Cc1c(O)ccc(-c2ccc(O)cc2)c1-c1ccc(O)cc1,Q92731,,0.5,,9.301,NHR
CC(O)(CS(=O)(=O)c1cccc2ccccc12)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,P10275,2000.0,3000.0,5.699,5.523,NHR
